id_mgs	SRS1992690	SRS1992691	SRS1992694	SRS1992695	SRS1992696	SRS1992697	SRS1992698	SRS1992699	SRS1992700	SRS1992701	SRS1992702	SRS1992703	SRS1992704	SRS1992705	SRS1992706	SRS1992707	SRS1992709	SRS1992711	SRS1992712	SRS1992713	SRS1992714	SRS1992715	SRS1992716	SRS1992717	SRS1992718	SRS1992720	SRS1992722	SRS1992724	SRS1992725	SRS1992726	SRS1992727	SRS1992728	SRS1992729	SRS1992730	SRS1992731	SRS1992732	SRS1992733	SRS1992736	SRS1992737	SRS1992738	SRS1992739	SRS1992740	SRS1992742	SRS1992744	SRS1992745	SRS1992748	SRS1992749	SRS1992750	SRS1992751	SRS1992752	SRS1992753	SRS1992754	SRS1992755	SRS1992756	SRS1992759	SRS1992760	SRS1992761	SRS1992762	SRS1992763	SRS1992765	SRS1992766	SRS1992767	SRS1992768	SRS1992769	SRS1992770	SRS1992771	SRS1992772	SRS1992773	SRS1992774	SRS1992775	SRS1992776	SRS1992777	SRS1992779	SRS1992781	SRS1992782	SRS1992783	SRS1992784	SRS1992785	SRS1992786	SRS1992787	SRS1992788	SRS1992791	SRS1992792	SRS1992793	SRS1992795	SRS1992796	SRS1992797	SRS1992798	SRS1992799	SRS1992800	SRS1992801	SRS1992803	SRS1992804	SRS1992805	SRS1992806	SRS1992807	SRS1992808	SRS1992809	SRS1992810	SRS1992811	SRS1992812	SRS1992814	SRS1992815	SRS1992816	SRS1992817	SRS1992818	SRS1992819	SRS1992820	SRS1992821	SRS1992822	SRS1992823	SRS1992824	SRS1992825	SRS1992826	SRS1992828	SRS1992829	SRS1992830	SRS1992831	SRS1992832	SRS1992833	SRS1992834	SRS1992835	SRS1992836	SRS1992837	SRS1992838	SRS1992839	SRS1992840	SRS1992843	SRS1992844	SRS1992845	SRS1992846	SRS1992847	SRS1992848	SRS1992849	SRS1992850	SRS1992851	SRS1992853	SRS1992854	SRS1992855	SRS1992856	SRS1992857	SRS1992858	SRS1992859	SRS1992860	SRS1992861	SRS1992862	SRS1992863	SRS1992864	SRS1992865	SRS1992868	SRS1992869	SRS1992870	SRS1992871	SRS1992872	SRS1992873	SRS1992874	SRS1992875	SRS1992877	SRS1992878	SRS1992879	SRS1992880	SRS1992881	SRS1992882	SRS1992883	SRS1992884	SRS1992885	SRS1992886	SRS1992887	SRS1992888	SRS1992890	SRS1992892	SRS1992893	SRS1992894	SRS1992895	SRS1992896	SRS1992897	SRS1992898	SRS1992899	SRS1992900	SRS1992901	SRS1992902	SRS1992903
"msp_0023"	0	0	5.27742529791885e-7	4.822119057575561e-9	9.57728768299544e-9	4.361498025197e-9	1.36012523290815e-6	1.36011314243042e-6	0	5.30978532123333e-9	0	0	0	2.8826493863505e-6	0	2.35109595385953e-5	0	5.55246880916714e-5	0	0	0	2.15524715969305e-6	0	0	0	0	4.54105252044181e-5	0	0	0	2.12654375736618e-9	0	0	0	4.02339376179502e-7	0	1.93753267330442e-5	0	0	0	1.1287923295974e-5	1.40724012242929e-7	4.61775337176413e-5	0	0	0	1.8165963964315e-6	0	0	8.39236974933576e-9	1.96433628582919e-7	0	0	0	5.06239627811984e-6	0	0	2.70910606347133e-7	1.17458426049688e-7	7.2090527144871e-6	0	0	0	0	0	0	4.3855514156087e-7	7.82520360276332e-7	0	5.27841867184979e-7	0	0	1.29110774932314e-7	0	0	0	0	0	8.75433689541389e-6	4.09290718654005e-9	2.89437616193744e-7	0	0	0	0	0	0	0	0	7.46734739219298e-6	8.68974767968008e-7	0	2.86279367571273e-6	0	0	0	0	0	0	1.20759113782753e-6	0	0	0	0	0	2.33023780281873e-8	0	0	5.25554397570257e-7	0	2.08550369375072e-7	0	0	1.55729535252765e-6	0	0	0	0	2.47669338450028e-8	1.73481132871401e-6	0	0	0	0	0	5.95421847643527e-7	5.36271127410021e-8	2.71857427535922e-6	0	0	0	1.15076540588706e-5	0	5.47406678486023e-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.21714939533753e-8	0	2.66434327837084e-6	0	0	6.368257740492391e-9	0	1.78806284744134e-8	0	1.30673726263089e-8	0	0	0	4.07095100745344e-8	0	2.02627011187423e-8	1.94281356500488e-6	0	0	3.4923744218125503e-9	4.10653216585126e-9	2.06205768493464e-5	3.2287679048275704e-9	0	1.48053570518992e-7	6.4007698240417505e-9	8.73218780570094e-7	0	2.64376310496401e-6	1.72175841259616e-7	0	0	0	4.10381498700537e-9
"msp_0024"	0	0	1.87697688272046e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5961676091475e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.64186959615371e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.4594217267245e-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.5491864037363e-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0025"	0	0	0	0	0	0	0	2.60038381815602e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	1.70649897437674e-8	0	0	0	0	7.57495885990442e-7	0	0	0	0	0	0	0	1.09074786863738e-7	0	2.22511724702567e-5	0	0	0	0	0	0	0	0	0	5.27386348303204e-8	0	0	4.37764495810864e-9	1.63805129145538e-7	0	0	0	0	0	2.70358799270843e-8	0	0	0	0	0	0	0	0	0	2.15659937087678e-6	1.92969506758564e-6	0	4.15461235496914e-8	6.261179478522541e-9	0	0	0	0	0	0	0	0	0	0	0	0	0	8.16735562949645e-6	0	0	4.5793266584572e-8	1.73263116954032e-7	0	1.09589035247897e-8	0	3.41916363816927e-5	0	0	0	0	0	0	4.40505038305369e-7	0	0	0	0	0	8.22858191033911e-9	0	0	0	0	0	0	0	1.9695225215855e-6	0	0	0	0	1.0448908890101e-8	3.15356152120739e-6	2.36712797852942e-8	0	0	0	0	1.17188926862111e-6	1.81879066878198e-8	0	0	0	0	2.33834189041166e-6	0	4.49339188511521e-9	0	0	0	0	0	0	0	0	8.96779984901849e-7	0	0	0	0	0	0	0	0	0	0	0	0	1.3499575668529e-8	0	6.945693486294441e-9	0	0	0	0	0	4.17404210627853e-8	4.89827105602e-7	0	0	0	0	0	0	0	0	0	1.65766272759235e-6	0	0	0	0	0	0	0
"msp_0027"	0	0	5.65454105027852e-6	0	0	0	1.20239198754108e-5	5.37849969767187e-6	0	0	0	0	0	0	0	0	0	3.56182369925397e-6	0	0	0	1.77946208036549e-7	0	0	0	0	6.9457515612486e-6	0	0	0	0	0	0	0	2.8702399402345e-8	0	1.25267095006795e-6	0	0	0	3.24856823009917e-9	5.54852005932893e-8	1.00087762302539e-6	4.16877259013061e-7	0	0	2.50580532320309e-6	0	0	1.77233708521477e-7	2.59695258810071e-7	0	0	0	1.25842072233479e-6	0	0	3.28481978837178e-7	0	3.37175242668923e-7	0	0	0	0	0	0	0	0	0	6.349512225687e-7	0	0	2.41772816402103e-7	0	0	0	0	0	8.13166889228135e-6	0	3.2389369064717e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.26618843562576e-6	0	0	0	0	0	0	0	0	1.36916058479074e-6	0	2.73746577409944e-7	0	0	8.37495713604022e-7	0	0	0	0	1.25434952342182e-8	7.63355360901085e-7	0	0	0	0	0	3.10027932201069e-7	1.94860899716943e-8	2.151168156121e-6	0	0	0	5.52906871406791e-6	0	2.4445926898828e-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2855226905703e-7	0	1.18781873377506e-5	0	0	7.0837786104356706e-9	0	1.14516657981311e-8	0	1.26535722701582e-8	0	0	0	9.30033143809772e-8	0	7.44740841851224e-8	5.48628384601736e-6	0	0	0	0	7.24056826773502e-6	9.521661859312541e-9	0	7.68273594357134e-8	0	6.06162296633504e-7	0	9.26863553850965e-7	0	0	0	0	0
"msp_0028"	0	0	0	0	3.77356580324317e-9	0	0	1.04293696626207e-7	0	0	0	0	0	0	0	0	0	7.62654550990822e-7	0	0	0	2.75798039417545e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.32302132350569e-8	1.56555209770559e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.1837455290564605e-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0029"	0	0	7.31736276224526e-6	0	0	0	0	3.91303573068026e-6	0	0	0	0	0	0	0	1.79916684445908e-7	0	6.06677848309183e-8	0	0	0	0	0	0	0	0	2.04786975480464e-8	0	0	0	0	0	0	0	0	0	3.49666235258878e-8	0	0	0	0	4.47095885496185e-8	2.67105748960672e-7	0	0	0	8.59198253711797e-8	0	0	0	0	0	0	0	3.01876663054946e-8	0	0	0	0	2.54280797011738e-7	0	0	0	0	0	0	1.14338220703653e-6	1.07953585583709e-6	0	1.19403472986329e-6	0	0	2.52565182428103e-6	0	0	0	0	0	4.03629627326759e-7	0	1.54582293452334e-6	0	0	0	2.5345794973535e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.65896913481303e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	5.41577064781757e-6	0	0	0	0	1.40900768416499e-8	3.65361738017058e-6	1.67639760675564e-6	0	0	0	0	1.27699053674115e-6	4.03253106807769e-8	6.2707073449326e-8	0	0	0	1.47264196644945e-6	0	3.863742643990111e-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.24161851066259e-8	0	2.6255722457054e-8	0	1.45746193738429e-8	0	0	0	0	0	2.59782982406198e-8	0	0	0	0	0	0	3.780174673594721e-9	0	0	0	5.97439560812449e-7	0	0	0	0	0	0	0
"msp_0031"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.8054543702606e-6	0	6.14878687728798e-7	0	0	0	2.19603293412178e-8	0	0	0	0	2.65106232911601e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6994002625184803e-9	0	5.51142447028781e-6	0	0	0	4.95479615402525e-7	1.26167638699741e-7	0	0	0	0	0	0	0	0	0	2.23208323156744e-6	4.4760246840175e-9	0	4.78228793459254e-8	0	0	0	3.93813002388442e-7	0	3.55893293008692e-5	3.57412043752995e-5	5.95640554227687e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.16349341635456e-8	0	0	2.28999963657487e-6	0	0	0	0	3.95403218266447e-8	2.25586306691493e-6	5.5430020262323e-5	0	0	4.18972043816956e-6	0	6.16791740792429e-6	4.6953887976111e-8	5.23325529722304e-6	0	0	0	4.99595940382859e-6	0	1.21204290289801e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33541901490693e-8	0	7.50157926059268e-9	0	0	0	0	0	0	2.6155349210206e-7	0	0	0	0	0	8.00482878325124e-9	0	0	0	0	0	0	0	0	0	0	0
"msp_0032"	0	0	1.89168397676446e-5	0	0	0	0	2.27574495368566e-5	0	2.3956006423024103e-9	0	0	0	0	0	1.30129327376867e-5	0	3.06986815384232e-5	1.27541480988949e-7	2.87273740725437e-5	0	8.81823583318424e-7	0	0	0	0	2.5332674378173703e-9	0	0	0	0	0	0	0	1.98204154345581e-7	0	4.03840358291698e-6	0	0	0	7.3674777261801605e-9	1.27996047016064e-7	0	0	0	0	2.01772200765282e-5	0	0	1.21133797273406e-7	2.01881712418835e-6	0	0	0	1.82762927773878e-6	0	0	0	0	8.65844855485036e-7	0	0	0	0	0	0	1.56255540920218e-6	1.8157367931462e-6	0	1.80030416913959e-6	1.04701243987945e-8	0	3.57724840567011e-6	0	0	0	0	0	2.69905293405362e-6	0	2.4258204376604e-6	0	0	0	7.16307775748462e-6	0	0	0	1.54477895373833e-7	1.42861644548082e-6	0	0	0	0	0	0	0	0	1.16655321710735e-8	1.46916908293541e-6	0	0	0	0	0	1.08290108255448e-8	0	0	7.22883089229512e-6	0	3.36307023685281e-6	0	0	6.77740812710276e-6	0	0	0	0	8.6604564860725e-7	9.53744738662627e-6	7.90299750719876e-6	0	0	0	0	5.06146504769505e-6	9.43516687415814e-8	6.60806194182277e-5	0	0	0	3.36603979491623e-6	0	1.95039977037723e-7	0	2.72146348920793e-5	0	0	0	0	0	0	5.31547365251886e-7	0	0	0	0	0	0	0	0	0	0	0	0	1.70109892134272e-8	0	8.19234262214332e-9	0	0	0	0	0	7.6588310617005e-8	0	0	0	0	0	0	0	0	0	0	2.75345080134586e-7	0	0	0	0	0	0	0
"msp_0034"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.74478123902516e-8	0	3.74156082793571e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	3.85533849255022e-8	0	0	0	0	0	0	0	0	1.52718405608183e-5	0	0	0	0	0	0	5.35288953917e-7	1.39986023496796e-6	0	3.69026000269874e-6	0	0	7.1513320119764e-6	0	0	0	0	0	1.67824887985171e-7	0	4.73836023548866e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.50750487450982e-8	0	0	0	0	0	2.39005899520686e-8	0	0	0	0	0	0	0	2.56938155547249e-6	0	0	0	0	9.798962741937311e-9	3.06553310440056e-6	0	0	0	0	0	9.77633335131476e-7	5.29634245763726e-8	0	0	0	0	2.18298676342977e-6	0	4.56802434637132e-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.14828968206575e-8	0	7.05217697114416e-8	0	4.0591708387226e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.95690050533316e-6	0	0	0	0	0	0	7.1210791139465705e-9
"msp_0035"	0	0	0	0	0	0	0	1.06711591305734e-7	0	0	0	0	0	0	0	7.53065120400144e-7	0	1.00111595293751e-7	0	0	0	0	0	0	0	0	7.83389079008361e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.10313848362225e-8	9.33809680405103e-8	5.46641818137343e-6	0	0	6.15359535099058e-7	0	0	3.28333151411499e-5	2.40781842202923e-7	0	0	0	0	0	0	0	5.62998221082405e-7	3.1494934720664e-6	0	0	0	0	0	0	3.48374960689422e-7	0	0	6.74372934266562e-7	7.9336352417075e-9	0	1.56495466905432e-6	0	0	0	6.27298977566023e-6	0	9.91503449259133e-8	3.87351307738271e-7	1.08876446113115e-6	0	0	0	0	0	0	0	0	1.33894493259706e-5	6.62773939843628e-6	0	3.98829665092564e-6	0	2.3035402031618e-6	0	4.79713711795475e-6	8.21057093550582e-6	0	1.1473405411232e-5	0	0	7.53722444409508e-5	1.22185848114907e-5	0	6.39310602411749e-9	0	0	0	0	0	0	0	2.18798013131744e-6	0	0	0	0	0	2.5542576620746e-6	2.44788940828906e-7	0	0	3.40488614883012e-7	0	1.2262062129242e-6	1.18667878809081e-5	0	0	0	0	0	0	2.88576452546632e-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.94146560950984e-7	0	2.31692346376952e-5	0	1.24994245871387e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.20354882339507e-8	0	0	0	0	0	0	0	0	0	0	0
"msp_0036"	0	0	1.76836201445283e-5	0	3.61853566697098e-9	0	2.28919115238441e-6	1.53403833040072e-5	0	0	0	0	0	0	0	6.3374157326185e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.664594463018341e-9	1.14872132765964e-7	1.1204694462091e-5	0	0	0	1.07287529193531e-5	0	0	5.42712500066392e-7	1.30798779368468e-6	0	0	0	4.60921733185179e-6	0	3.83201949977951e-8	5.00840398703259e-7	1.64036868339045e-7	2.1922471448256e-7	0	0	0	0	0	0	4.41529787949295e-6	4.54759177794093e-6	0	1.60202818451798e-7	0	0	1.96351752254676e-7	0	0	0	0	0	0	0	1.40390003747013e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.22710249634584e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.25340865228721e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.8327355709080705e-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00490612644613e-8	6.65354664196926e-8	0	0	0	0	0	0	0	0	0	2.3558529834733e-7	0	0	0	0	0	0	0
"msp_0037"	0	0	3.10756985746709e-6	0	0	0	2.31368576800555e-7	2.7708288110569e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.83629415536231e-8	0	0	0	0	0	0	0	0	0	0	0	0	1.0256641917724e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.50202074106699e-7	0	0	2.82818862105947e-7	0	0	0	0	0	0	0	1.48532637995242e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.42012815695395e-7	0	0	0	0	0	5.46810582378011e-7	0	0	0	0	0	2.22286283180538e-7	0	0	0	0	0	0	0	3.27184802266707e-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.55992150486112e-8	2.56930078827462e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0038"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.84928676028189e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.88865942112384e-8	0	0	0	0	0	3.88928013081934e-8	0	0	0	0	0	0	0	0	0	0	0	8.88490018671296e-8	0	0	0	0	8.546970152061761e-9	0	0	0	0	0	0	0	0	0	4.76636034215705e-8	0	0	9.03430544031339e-8	0	0	0	0	0	0	0	5.89534867106675e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.04084814116034e-6	0	0	0	0	1.00150616708168e-8	1.59824467279961e-6	0	0	0	0	0	4.81048826411838e-7	0	6.9926815588148605e-9	0	0	0	0	0	1.48849303232658e-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.11564463235247e-7	0	0	0	0	0	0	0
"msp_0039"	0	0	1.93358750318786e-6	0	0	0	0	1.47680865559773e-6	0	0	0	0	0	0	0	1.79663259983143e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16581537047609e-7	0	0	0	0	2.02581517991068e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.48062677627643e-6	0	0	0	0	0	0	9.33266414235458e-8	3.56973008524679e-7	0	8.04974984087536e-7	0	0	1.58448425063968e-6	0	0	0	0	0	3.29928557343632e-8	0	9.95330070742512e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.467104418297451e-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.1309831167547e-8	0	0	0	0	7.05807903575722e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.72276090779256e-9	0	3.04439383607438e-8	0	1.54515470832592e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0040"	0	0	9.35161655757607e-6	0	0	0	1.00065847729047e-5	6.93821611566757e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.84979423728906e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8343576443750504e-9	6.57866969830878e-8	0	0	0	0	6.4209107477358e-6	0	0	4.45314592130568e-8	5.95937147007454e-7	0	0	0	0	0	0	0	0	7.11285267246614e-7	0	0	0	0	0	0	1.42709191499895e-7	0	0	3.85289218528014e-7	0	0	1.12338844430858e-7	0	0	0	0	0	6.76301296430551e-6	0	1.75902750253931e-7	0	0	0	0	0	0	0	0	6.90203529625629e-6	0	0	6.1468362126288405e-9	0	4.358359486096041e-9	0	0	0	0	3.69324997509558e-6	0	0	0	0	0	5.752030712734971e-9	0	0	0	0	0	0	0	9.29607077639143e-6	0	0	0	0	3.84968946138499e-8	1.04816861781249e-5	7.64337942301401e-6	0	0	2.08276899524358e-6	0	5.64021597534197e-6	0	0	0	0	0	8.48621471434289e-7	0	1.30051141058362e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.48806362411624e-9	0	0	0	0	0	2.67197850092143e-8	0	2.17114554779545e-8	3.44269993457163e-6	0	0	0	0	0	0	0	0	0	5.94976984061011e-7	0	0	0	0	0	0	0
"msp_0041"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.42176079032739e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38963439770325e-7	0	0	0	0	0	0	0	0	0	0	1.84530327824189e-6	0	0	3.44600402973187e-6	0	0	0	0	0	0	0	2.77302741268521e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.18949550331865e-7	8.24461439061213e-8	0	0	0	0	9.02959506119835e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11253186667353e-8	0	4.70427804923792e-8	0	2.53534612648192e-8	0	0	0	0	0	1.46621613130606e-7	1.45187751733252e-5	0	3.17418133706007e-7	7.496601287063831e-9	1.64382009086345e-8	5.82978254765967e-5	2.26655409622929e-7	5.194201441321671e-9	4.63836699114103e-7	2.42472816719688e-8	6.47986770871249e-6	0	1.24417434311003e-5	3.81439946416312e-7	2.45373604893519e-9	2.72124852332965e-5	0	2.28532116993418e-8
"msp_0042"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.51868740385865e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.50072932025956e-8	0	0	0	0	4.4741590043586e-9	9.19344177087345e-7	0	0	0	1.83191611305107e-7	0	0	0	4.81806406359327e-8	0	0	0	0	0	0	0	0	5.47804542718424e-8	0	0	0	0	0	0	4.12054289857899e-7	3.95635295681102e-7	0	0	0	0	3.2701862023434e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.95718807963857e-7	0	0	0	0	0	0	0	0	6.33495305629897e-8	0	1.79196101221615e-7	0	0	2.88556152586141e-6	0	0	0	0	1.12056587416319e-8	1.94473403347453e-6	0	0	0	0	0	6.81752778751258e-7	0	0	0	0	0	0	0	2.4822889900332e-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01889278035302e-7	0	0	0	0	0	0	0	0	0	6.54933782993994e-9	3.44780452261508e-6	0	0	0	1.97177440540537e-9	0	0	2.32564222433217e-8
"msp_0043"	0	0	2.47460141036716e-5	0	0	0	1.58137311842922e-5	1.62702371765269e-5	0	0	0	0	0	0	0	0	0	9.61986335581618e-8	0	0	0	0	0	0	0	0	2.0378218087777603e-9	0	0	0	0	0	0	0	0	0	4.13351011401906e-7	0	0	0	1.11503521842869e-8	1.37373334437607e-7	7.19539364673594e-8	0	0	0	2.41149393078533e-6	0	0	9.22144278072008e-9	1.86270219200967e-7	0	0	2.10349075219843e-9	0	0	0	0	1.71746223030025e-7	0	0	0	0	0	0	0	2.21434173876429e-7	5.87476592060149e-7	0	2.36171162310088e-6	0	0	0	0	0	0	1.96863540836566e-8	0	5.02620301780872e-5	6.77377526018394e-8	8.18862188589734e-7	0	0	0	0	0	0	0	0	0	1.99194470348766e-7	0	1.67540208925305e-7	0	2.88577933026328e-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.583005490419241e-9	1.77583289001246e-5	0	0	2.60047450017315e-6	0	2.74952726145221e-6	2.86584127711655e-7	0	0	0	0	0	0	1.14624746920882e-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.52743466870545e-7	0	2.63129373234155e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13948939541835e-7	0	0	0	0	0	0	0
"msp_0044"	0	0	3.22957418707708e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.20944939070638e-7	0	0	0	6.3220882425722e-8	0	0	0	0	7.3763063754205905e-09	0	0	0	0	0	0	0	0	0	5.27886012442796e-8	0	0	0	0	0	3.16069985561451e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.32924206758999e-8	0	0	0	0	0	0	0	0	0	5.8505767481512e-8	0	0	1.20213703099804e-7	0	0	0	0	0	0	0	1.0309508048727e-7	0	0	0	1.42654377297435e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.83563641079355e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11966702793013e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38770277451501e-8	0	0	0	0	0	0	0	0	0	0	9.6946159722917e-8	0	0	0	0	0	0	0
